id,title,release_date,budget,revenue,budget_clean,revenue_clean,release_date_clean,release_year,release_month,budget_missing_flag,revenue_missing_flag,suspicious_flag,financial_status
35976,The End,1978-05-10,0,45000000.0,,45000000.0,1978-05-10,1978.0,5.0,True,False,True,Revenue Only
31004,The Mighty Quinn,17-02-1989,0,4557214.0,,4557214.0,1989-02-17,1989.0,2.0,True,False,True,Revenue Only
38718,Reversal of Fortune,10/05/1990,0,15445131.0,,15445131.0,1990-10-05,1990.0,10.0,True,False,True,Revenue Only
4192,Death on the Nile,06-10-1978,,14560084.0,,14560084.0,1978-06-10,1978.0,6.0,True,False,True,Revenue Only
11607,DeepStar Six,1989-01-13,0,8143225.0,,8143225.0,1989-01-13,1989.0,1.0,True,False,True,Revenue Only
16889,Revenge of the Nerds II: Nerds in Paradise,10-07-1987,0,22642033.0,,22642033.0,1987-10-07,1987.0,10.0,True,False,True,Revenue Only
55,Amores perros,2000-06-16,,20908467.0,,20908467.0,2000-06-16,2000.0,6.0,True,False,True,Revenue Only
9519,Chopper,2000-06-21,0,236185.0,,236185.0,2000-06-21,2000.0,6.0,True,False,True,Revenue Only
153141,The Low Down,26-01-2001,0,32395.0,,32395.0,2001-01-26,2001.0,1.0,True,False,True,Revenue Only
111,Scarface,12/08/1983,0,65884703.0,,65884703.0,1983-12-08,1983.0,12.0,True,False,True,Revenue Only
24113,Town & Country,04/27/2001,0,10372291.0,,10372291.0,2001-04-27,2001.0,4.0,True,False,True,Revenue Only
3784,Frankie and Johnny,18-10-1991,0,22773535.0,,22773535.0,1991-10-18,1991.0,10.0,True,False,True,Revenue Only
40842,Norma Rae,02-03-1979,0,22228000.0,,22228000.0,1979-02-03,1979.0,2.0,True,False,True,Revenue Only
19357,Summer Rental,09-08-1985,0,24689703.0,,24689703.0,1985-09-08,1985.0,9.0,True,False,True,Revenue Only
934,Rififi,13-04-1955,0,460226.0,,460226.0,1955-04-13,1955.0,4.0,True,False,True,Revenue Only
9476,A Knight's Tale,05/11/2001,0,117487473.0,,117487473.0,2001-05-11,2001.0,5.0,True,False,True,Revenue Only
19094,Sordid Lives,11-05-2001,,1079726.0,,1079726.0,2001-11-05,2001.0,11.0,True,False,True,Revenue Only
26255,Love Potion No. 9,1992-11-13,,754935.0,,754935.0,1992-11-13,1992.0,11.0,True,False,True,Revenue Only
301,Rio Bravo,1959-03-17,0,5800000.0,,5800000.0,1959-03-17,1959.0,3.0,True,False,True,Revenue Only
12623,Suspect,1987-10-23,0,18782400.0,,18782400.0,1987-10-23,1987.0,10.0,True,False,True,Revenue Only
15497,Twelve O'Clock High,21-12-1949,0,3225000.0,,3225000.0,1949-12-21,1949.0,12.0,True,False,True,Revenue Only
21056,Big Eden,2000-04-18,0,512451.0,,512451.0,2000-04-18,2000.0,4.0,True,False,True,Revenue Only
9705,Swordfish,07-06-2001,,147080413.0,,147080413.0,2001-07-06,2001.0,7.0,True,False,True,Revenue Only
9967,Uncommon Valor,16-12-1983,,27900000.0,,27900000.0,1983-12-16,1983.0,12.0,True,False,True,Revenue Only
17494,Unlawful Entry,1992-06-26,0,57138719.0,,57138719.0,1992-06-26,1992.0,6.0,True,False,True,Revenue Only
9799,The Fast and the Furious,2001-06-22,0,207283925.0,,207283925.0,2001-06-22,2001.0,6.0,True,False,True,Revenue Only
15564,Wolves,1999-03-01,0,5471376.0,,5471376.0,1999-03-01,1999.0,3.0,True,False,True,Revenue Only
10992,Cats & Dogs,2001-07-04,0,93375151.0,,93375151.0,2001-07-04,2001.0,7.0,True,False,True,Revenue Only
4248,Scary Movie 2,2001-07-04,0,141220678.0,,141220678.0,2001-07-04,2001.0,7.0,True,False,True,Revenue Only
3134,Baise-moi,28-06-2000,0,940944.0,,940944.0,2000-06-28,2000.0,6.0,True,False,True,Revenue Only
11950,Cannonball Run II,1984-06-29,0,28078073.0,,28078073.0,1984-06-29,1984.0,6.0,True,False,True,Revenue Only
12236,Speed Zone,1989-04-21,0,3077361.0,,3077361.0,1989-04-21,1989.0,4.0,True,False,True,Revenue Only
11300,Something Wild,07-11-1986,,8362969.0,,8362969.0,1986-07-11,1986.0,7.0,True,False,True,Revenue Only
20197,Things Are Tough All Over,04-08-1982,0,21134374.0,,21134374.0,1982-04-08,1982.0,4.0,True,False,True,Revenue Only
43316,All That Heaven Allows,25-12-1955,0,3100000.0,,3100000.0,1955-12-25,1955.0,12.0,True,False,True,Revenue Only
78248,Adanggaman,31-08-2000,0,28.0,,28.0,2000-08-31,2000.0,8.0,True,False,True,Revenue Only
9517,Bully,2001-06-15,0,480811.0,,480811.0,2001-06-15,2001.0,6.0,True,False,True,Revenue Only
24977,Michael Jordan to the Max,05-05-2000,,21268532.0,,21268532.0,2000-05-05,2000.0,5.0,True,False,True,Revenue Only
58904,Haunted Castle,2001-02-23,0,13651656.0,,13651656.0,2001-02-23,2001.0,2.0,True,False,True,Revenue Only
47817,1969,18-08-1988,0,5979011.0,,5979011.0,1988-08-18,1988.0,8.0,True,False,True,Revenue Only
4281,Appointment with Death,1988-04-15,0,960040.0,,960040.0,1988-04-15,1988.0,4.0,True,False,True,Revenue Only
26044,Arthur 2: On the Rocks,07/08/1988,0,14681192.0,,14681192.0,1988-07-08,1988.0,7.0,True,False,True,Revenue Only
14911,Bat*21,21-07-1988,0,3184348.0,,3184348.0,1988-07-21,1988.0,7.0,True,False,True,Revenue Only
15592,Beaches,12/21/1988,0,57041866.0,,57041866.0,1988-12-21,1988.0,12.0,True,False,True,Revenue Only
30502,Big Top Pee-wee,07/22/1988,0,15122000.0,,15122000.0,1988-07-22,1988.0,7.0,True,False,True,Revenue Only
9599,The Blob,05-08-1988,0,8247943.0,,8247943.0,1988-05-08,1988.0,5.0,True,False,True,Revenue Only
94440,The Boost,23-12-1988,,784990.0,,784990.0,1988-12-23,1988.0,12.0,True,False,True,Revenue Only
34604,Casual Sex?,1988-04-22,0,12277096.0,,12277096.0,1988-04-22,1988.0,4.0,True,False,True,Revenue Only
14441,Clean and Sober,10-08-1988,0,8674093.0,,8674093.0,1988-10-08,1988.0,10.0,True,False,True,Revenue Only
9602,Coming to America,06/28/1988,,288752301.0,,288752301.0,1988-06-28,1988.0,6.0,True,False,True,Revenue Only
27397,Crossing Delancey,09/16/1988,0,16262415.0,,16262415.0,1988-09-16,1988.0,9.0,True,False,True,Revenue Only
9748,D.O.A.,1988-03-18,0,12706478.0,,12706478.0,1988-03-18,1988.0,3.0,True,False,True,Revenue Only
10141,Dirty Rotten Scoundrels,12/14/1988,0,42039085.0,,42039085.0,1988-12-14,1988.0,12.0,True,False,True,Revenue Only
5680,"Elvira, Mistress of the Dark",30-09-1988,0,5596267.0,,5596267.0,1988-09-30,1988.0,9.0,True,False,True,Revenue Only
25884,Feds,10/28/1988,0,3527636.0,,3527636.0,1988-10-28,1988.0,10.0,True,False,True,Revenue Only
26355,For Keeps,01/15/1988,0,17514553.0,,17514553.0,1988-01-15,1988.0,1.0,True,False,True,Revenue Only
21362,High Spirits,11/18/1988,0,7399763.0,,7399763.0,1988-11-18,1988.0,11.0,True,False,True,Revenue Only
13704,License to Drive,06-07-1988,0,22433275.0,,22433275.0,1988-06-07,1988.0,6.0,True,False,True,Revenue Only
47818,A Night in the Life of Jimmy Reardon,21-07-1988,0,6264058.0,,6264058.0,1988-07-21,1988.0,7.0,True,False,True,Revenue Only
3543,Bagdad Cafe,12-11-1987,0,3587303.0,,3587303.0,1987-12-11,1987.0,12.0,True,False,True,Revenue Only
9604,Red Heat,17-06-1988,,34994648.0,,34994648.0,1988-06-17,1988.0,6.0,True,False,True,Revenue Only
58434,Rocket Gibraltar,02-09-1988,0,187349.0,,187349.0,1988-02-09,1988.0,2.0,True,False,True,Revenue Only
18197,Running on Empty,09/07/1988,0,2835116.0,,2835116.0,1988-09-07,1988.0,9.0,True,False,True,Revenue Only
70842,Salome's Last Dance,06-05-1988,0,331000.0,,331000.0,1988-06-05,1988.0,6.0,True,False,True,Revenue Only
38909,Salsa,09-07-1988,0,8892589.0,,8892589.0,1988-09-07,1988.0,9.0,True,False,True,Revenue Only
17126,Satisfaction,02/12/1988,0,8.0,,8.0,1988-02-12,1988.0,2.0,True,False,True,Revenue Only
9717,Shoot to Kill,02/12/1988,0,29300000.0,,29300000.0,1988-02-12,1988.0,2.0,True,False,True,Revenue Only
11966,Short Circuit 2,06-07-1988,0,21630088.0,,21630088.0,1988-06-07,1988.0,6.0,True,False,True,Revenue Only
2605,Short Circuit,05/09/1986,0,40697761.0,,40697761.0,1986-05-09,1986.0,5.0,True,False,True,Revenue Only
25497,Stormy Monday,1988-05-01,0,1791328.0,,1791328.0,1988-05-01,1988.0,5.0,True,False,True,Revenue Only
50203,Sweet Hearts Dance,23-09-1988,0,3790493.0,,3790493.0,1988-09-23,1988.0,9.0,True,False,True,Revenue Only
8463,Torch Song Trilogy,1988-01-01,0,4865997.0,,4865997.0,1988-01-01,1988.0,1.0,True,False,True,Revenue Only
29095,Waxwork,06/17/1988,0,808114.0,,808114.0,1988-06-17,1988.0,6.0,True,False,True,Revenue Only
32049,Best of the Best 2,01-01-1993,0,6500000.0,,6500000.0,1993-01-01,1993.0,1.0,True,False,True,Revenue Only
22711,Blaze,12/15/1989,0,19131000.0,,19131000.0,1989-12-15,1989.0,12.0,True,False,True,Revenue Only
19124,Blind Fury,17-08-1989,0,2692037.0,,2692037.0,1989-08-17,1989.0,8.0,True,False,True,Revenue Only
4925,Dead Bang,03/24/1989,0,8125592.0,,8125592.0,1989-03-24,1989.0,3.0,True,False,True,Revenue Only
14550,The Dream Team,07-04-1989,0,28890240.0,,28890240.0,1989-07-04,1989.0,7.0,True,False,True,Revenue Only
21721,Eddie and the Cruisers,1983-09-23,0,4786789.0,,4786789.0,1983-09-23,1983.0,9.0,True,False,True,Revenue Only
116014,Enemies: A Love Story,12/13/1989,0,7754571.0,,7754571.0,1989-12-13,1989.0,12.0,True,False,True,Revenue Only
10551,Family Business,1989-12-15,0,12195695.0,,12195695.0,1989-12-15,1989.0,12.0,True,False,True,Revenue Only
1380,Gleaming the Cube,01/13/1989,,2777280.0,,2777280.0,1989-01-13,1989.0,1.0,True,False,True,Revenue Only
29185,An Innocent Man,10/06/1989,0,20047604.0,,20047604.0,1989-10-06,1989.0,10.0,True,False,True,Revenue Only
505,Johnny Handsome,1989-09-12,0,7237794.0,,7237794.0,1989-09-12,1989.0,9.0,True,False,True,Revenue Only
15138,Little Monsters,08/25/1989,,793775.0,,793775.0,1989-08-25,1989.0,8.0,True,False,True,Revenue Only
17362,Loverboy,1989-04-28,0,3960327.0,,3960327.0,1989-04-28,1989.0,4.0,True,False,True,Revenue Only
327,Brother,09/09/2000,,15250000.0,,15250000.0,2000-09-09,2000.0,9.0,True,False,True,Revenue Only
33379,Greenfingers,27-07-2001,0,1443067.0,,1443067.0,2001-07-27,2001.0,7.0,True,False,True,Revenue Only
196859,Jackpot,26-07-2001,0,43719.0,,43719.0,2001-07-26,2001.0,7.0,True,False,True,Revenue Only
19142,The Return of Swamp Thing,1989-05-11,,192816.0,,192816.0,1989-05-11,1989.0,5.0,True,False,True,Revenue Only
24254,Rude Awakening,1989-08-16,0,3169719.0,,3169719.0,1989-08-16,1989.0,8.0,True,False,True,Revenue Only
32261,Scandal,03/03/1989,0,8800000.0,,8800000.0,1989-03-03,1989.0,3.0,True,False,True,Revenue Only
11185,"See No Evil, Hear No Evil",12-05-1989,0,46908987.0,,46908987.0,1989-12-05,1989.0,12.0,True,False,True,Revenue Only
47045,She's Out of Control,14-04-1989,0,12065892.0,,12065892.0,1989-04-14,1989.0,4.0,True,False,True,Revenue Only
12521,Shocker,1989-10-27,0,16554699.0,,16554699.0,1989-10-27,1989.0,10.0,True,False,True,Revenue Only
31083,Some Girls,09/09/1988,0,401421.0,,401421.0,1988-09-09,1988.0,9.0,True,False,True,Revenue Only
30666,Stepfather II: Make Room For Daddy,11/03/1989,0,1519796.0,,1519796.0,1989-11-03,1989.0,11.0,True,False,True,Revenue Only
16560,Tap,1989-02-12,0,9114702.0,,9114702.0,1989-02-12,1989.0,2.0,True,False,True,Revenue Only
6951,Turner & Hooch,1989-07-28,0,71079915.0,,71079915.0,1989-07-28,1989.0,7.0,True,False,True,Revenue Only
2148,The Cotton Club,1984-12-14,0,25928721.0,,25928721.0,1984-12-14,1984.0,12.0,True,False,True,Revenue Only
53119,Left Luggage,1998-03-30,,100544.0,,100544.0,1998-03-30,1998.0,3.0,True,False,True,Revenue Only
57745,Orphans,1998-09-03,0,49501.0,,49501.0,1998-09-03,1998.0,9.0,True,False,True,Revenue Only
4484,La Cage aux folles,25-10-1978,0,20424259.0,,20424259.0,1978-10-25,1978.0,10.0,True,False,True,Revenue Only
11684,La Cage aux folles II,1980-12-10,0,6950125.0,,6950125.0,1980-12-10,1980.0,12.0,True,False,True,Revenue Only
20391,Paint Your Wagon,1969-10-15,0,31678778.0,,31678778.0,1969-10-15,1969.0,10.0,True,False,True,Revenue Only
12584,The Shootist,08/11/1976,0,8091910.0,,8091910.0,1976-08-11,1976.0,8.0,True,False,True,Revenue Only
17169,Any Which Way You Can,1980-12-17,,70687344.0,,70687344.0,1980-12-17,1980.0,12.0,True,False,True,Revenue Only
21055,All Over the Guy,07-03-2001,0,1051948.0,,1051948.0,2001-07-03,2001.0,7.0,True,False,True,Revenue Only
2294,Jay and Silent Bob Strike Back,22-08-2001,,33788161.0,,33788161.0,2001-08-22,2001.0,8.0,True,False,True,Revenue Only
37920,An American Rhapsody,2001-06-22,0,850225.0,,850225.0,2001-06-22,2001.0,6.0,True,False,True,Revenue Only
22230,Happy Accidents,01/25/2000,0,688510.0,,688510.0,2000-01-25,2000.0,1.0,True,False,True,Revenue Only
15104,Tortilla Soup,2001-08-21,0,4574762.0,,4574762.0,2001-08-21,2001.0,8.0,True,False,True,Revenue Only
11065,O,31-08-2001,0,16017403.0,,16017403.0,2001-08-31,2001.0,8.0,True,False,True,Revenue Only
21118,Waking Up in Reno,12/13/2002,0,261603.0,,261603.0,2002-12-13,2002.0,12.0,True,False,True,Revenue Only
18734,L.I.E.,20-01-2001,,1667192.0,,1667192.0,2001-01-20,2001.0,1.0,True,False,True,Revenue Only
75386,Haiku Tunnel,2001-09-07,0,251058.0,,251058.0,2001-09-07,2001.0,9.0,True,False,True,Revenue Only
32567,The Endurance: Shackleton's Legendary Antarctic Expedition,2000-09-02,0,2452566.0,,2452566.0,2000-09-02,2000.0,9.0,True,False,True,Revenue Only
12537,The French Lieutenant's Woman,08/28/1981,0,2689068.0,,2689068.0,1981-08-28,1981.0,8.0,True,False,True,Revenue Only
25767,The Grass Is Greener,23-12-1960,0,6000000.0,,6000000.0,1960-12-23,1960.0,12.0,True,False,True,Revenue Only
9660,Operation Petticoat,1959-12-05,0,6800000.0,,6800000.0,1959-12-05,1959.0,12.0,True,False,True,Revenue Only
12103,Don't Say a Word,28-09-2001,,100020092.0,,100020092.0,2001-09-28,2001.0,9.0,True,False,True,Revenue Only
45864,Extreme Days,28-09-2001,0,1.0,,1.0,2001-09-28,2001.0,9.0,True,False,True,Revenue Only
16121,The Big Red One,1980-05-28,0,7206220.0,,7206220.0,1980-05-28,1980.0,5.0,True,False,True,Revenue Only
1623,Brubaker,06/20/1980,0,37121708.0,,37121708.0,1980-06-20,1980.0,6.0,True,False,True,Revenue Only
13550,The Changeling,1980-03-27,0,12000000.0,,12000000.0,1980-03-27,1980.0,3.0,True,False,True,Revenue Only
13612,Cheech & Chong's Next Movie,1980-07-18,0,41675194.0,,41675194.0,1980-07-18,1980.0,7.0,True,False,True,Revenue Only
12780,Iron Monkey,03-09-1993,0,14681661.0,,14681661.0,1993-03-09,1993.0,3.0,True,False,True,Revenue Only
14811,Fiddler on the Roof,11/03/1971,,83304330.0,,83304330.0,1971-11-03,1971.0,11.0,True,False,True,Revenue Only
9081,Waking Life,23-01-2001,0,3176880.0,,3176880.0,2001-01-23,2001.0,1.0,True,False,True,Revenue Only
140511,King of the Jungle,10/12/2000,0,27.0,,27.0,2000-10-12,2000.0,10.0,True,False,True,Revenue Only
16085,Funny Girl,19-09-1968,0,52223306.0,,52223306.0,1968-09-19,1968.0,9.0,True,False,True,Revenue Only
16441,The Beastmaster,08/20/1982,0,14056528.0,,14056528.0,1982-08-20,1982.0,8.0,True,False,True,Revenue Only
11033,Dressed to Kill,25-06-1980,0,31899000.0,,31899000.0,1980-06-25,1980.0,6.0,True,False,True,Revenue Only
3537,Fame,05/16/1980,0,21202829.0,,21202829.0,1980-05-16,1980.0,5.0,True,False,True,Revenue Only
8738,The Final Countdown,01/31/1980,0,16647800.0,,16647800.0,1980-01-31,1980.0,1.0,True,False,True,Revenue Only
3604,Flash Gordon,1980-09-01,,27107960.0,,27107960.0,1980-09-01,1980.0,9.0,True,False,True,Revenue Only
42566,An Eye for an Eye,1981-08-14,0,7496681.0,,7496681.0,1981-08-14,1981.0,8.0,True,False,True,Revenue Only
23111,Moscow on the Hudson,04-06-1984,0,25100000.0,,25100000.0,1984-04-06,1984.0,4.0,True,False,True,Revenue Only
194,Amélie,2001-04-25,,173921954.0,,173921954.0,2001-04-25,2001.0,4.0,True,False,True,Revenue Only
9428,The Royal Tenenbaums,10/05/2001,0,71441250.0,,71441250.0,2001-10-05,2001.0,10.0,True,False,True,Revenue Only
19209,White Water Summer,10-07-1987,0,300859.0,,300859.0,1987-10-07,1987.0,10.0,True,False,True,Revenue Only
45491,Sex and Zen,1991-11-30,,396003.0,,396003.0,1991-11-30,1991.0,11.0,True,False,True,Revenue Only
12660,Charlotte Gray,17-12-2001,0,741394.0,,741394.0,2001-12-17,2001.0,12.0,True,False,True,Revenue Only
10269,Yentl,18-11-1983,0,30400000.0,,30400000.0,1983-11-18,1983.0,11.0,True,False,True,Revenue Only
10950,I Am Sam,28-12-2001,0,92542418.0,,92542418.0,2001-12-28,2001.0,12.0,True,False,True,Revenue Only
59066,The Umbrella Woman,14-05-1987,0,1155000.0,,1155000.0,1987-05-14,1987.0,5.0,True,False,True,Revenue Only
9610,Conan the Destroyer,29-06-1984,,100000000.0,,100000000.0,1984-06-29,1984.0,6.0,True,False,True,Revenue Only
15035,Fire and Ice,25-03-1983,,760883.0,,760883.0,1983-03-25,1983.0,3.0,True,False,True,Revenue Only
31603,The Formula,1980-01-01,0,8894289.0,,8894289.0,1980-01-01,1980.0,1.0,True,False,True,Revenue Only
32020,Foxes,02/29/1980,0,4400000.0,,4400000.0,1980-02-29,1980.0,2.0,True,False,True,Revenue Only
15050,Brainstorm,09/30/1983,0,10219460.0,,10219460.0,1983-09-30,1983.0,9.0,True,False,True,Revenue Only
31955,Mrs. Soffel,1984-12-26,0,4385312.0,,4385312.0,1984-12-26,1984.0,12.0,True,False,True,Revenue Only
52744,Falling in Love,11/21/1984,0,11129057.0,,11129057.0,1984-11-21,1984.0,11.0,True,False,True,Revenue Only
9884,Collateral Damage,02/06/2002,,78382433.0,,78382433.0,2002-02-06,2002.0,2.0,True,False,True,Revenue Only
11212,Baby's Day Out,01-07-1994,0,16671505.0,,16671505.0,1994-01-07,1994.0,1.0,True,False,True,Revenue Only
21845,Rookie of the Year,1993-07-07,0,53579269.0,,53579269.0,1993-07-07,1993.0,7.0,True,False,True,Revenue Only
11528,The Sandlot,1993-04-07,0,32416586.0,,32416586.0,1993-04-07,1993.0,4.0,True,False,True,Revenue Only
17130,Crossroads,02/15/2002,0,61141030.0,,61141030.0,2002-02-15,2002.0,2.0,True,False,True,Revenue Only
9272,The Good Son,09/24/1993,0,44456478.0,,44456478.0,1993-09-24,1993.0,9.0,True,False,True,Revenue Only
25006,State Property,2002-01-18,0,2106838.0,,2106838.0,2002-01-18,2002.0,1.0,True,False,True,Revenue Only
23479,The Bad News Bears,1976-04-07,0,35323292.0,,35323292.0,1976-04-07,1976.0,4.0,True,False,True,Revenue Only
19050,The Bad News Bears in Breaking Training,07/08/1977,0,19104350.0,,19104350.0,1977-07-08,1977.0,7.0,True,False,True,Revenue Only
13225,FernGully: The Last Rainforest,04/10/1992,0,32710894.0,,32710894.0,1992-04-10,1992.0,4.0,True,False,True,Revenue Only
17058,Scarlet Street,28-12-1945,0,2948386.0,,2948386.0,1945-12-28,1945.0,12.0,True,False,True,Revenue Only
31651,The Field,12/21/1990,0,1494399.0,,1494399.0,1990-12-21,1990.0,12.0,True,False,True,Revenue Only
47869,Hidden Agenda,21-11-1990,0,1030938.0,,1030938.0,1990-11-21,1990.0,11.0,True,False,True,Revenue Only
10889,Gloria,10/01/1980,0,4059673.0,,4059673.0,1980-10-01,1980.0,10.0,True,False,True,Revenue Only
54287,Hangar 18,1980-07-01,0,6000000.0,,6000000.0,1980-07-01,1980.0,7.0,True,False,True,Revenue Only
44004,Hero at Large,02/08/1980,0,15934737.0,,15934737.0,1980-02-08,1980.0,2.0,True,False,True,Revenue Only
24825,The Octagon,1980-08-14,0,18971000.0,,18971000.0,1980-08-14,1980.0,8.0,True,False,True,Revenue Only
24032,"Oh, God!",10/07/1977,0,41687243.0,,41687243.0,1977-10-07,1977.0,10.0,True,False,True,Revenue Only
425,Ice Age,03/10/2002,0,383257136.0,,383257136.0,2002-03-10,2002.0,3.0,True,False,True,Revenue Only
1576,Resident Evil,15-03-2002,,102984862.0,,102984862.0,2002-03-15,2002.0,3.0,True,False,True,Revenue Only
15647,Kissing Jessica Stein,04/21/2001,,10013424.0,,10013424.0,2001-04-21,2001.0,4.0,True,False,True,Revenue Only
18172,All the Right Moves,21-10-1983,0,17233166.0,,17233166.0,1983-10-21,1983.0,10.0,True,False,True,Revenue Only
19797,I Think I Do,10-04-1998,0,344.0,,344.0,1998-10-04,1998.0,10.0,True,False,True,Revenue Only
28124,Seems Like Old Times,19-12-1980,0,43995918.0,,43995918.0,1980-12-19,1980.0,12.0,True,False,True,Revenue Only
12705,Smokey and the Bandit II,1980-08-15,0,66132626.0,,66132626.0,1980-08-15,1980.0,8.0,True,False,True,Revenue Only
11006,Smokey and the Bandit,26-05-1977,0,126737428.0,,126737428.0,1977-05-26,1977.0,5.0,True,False,True,Revenue Only
15120,Smokey and the Bandit Part 3,12-08-1983,0,5678950.0,,5678950.0,1983-12-08,1983.0,12.0,True,False,True,Revenue Only
21629,Stir Crazy,1980-12-12,0,101300000.0,,101300000.0,1980-12-12,1980.0,12.0,True,False,True,Revenue Only
16026,Sällskapsresan - eller finns det svenskt kaffe på grisfesten?,22-08-1980,0,5010362.0,,5010362.0,1980-08-22,1980.0,8.0,True,False,True,Revenue Only
1791,The Piano Teacher,14-05-2001,,9801375.0,,9801375.0,2001-05-14,2001.0,5.0,True,False,True,Revenue Only
184835,Teddy Bears' Picnic,03/29/2002,0,28149.0,,28149.0,2002-03-29,2002.0,3.0,True,False,True,Revenue Only
62956,Very Annie Mary,25-05-2001,0,46352.0,,46352.0,2001-05-25,2001.0,5.0,True,False,True,Revenue Only
24585,Fraternity Vacation,04-12-1985,,3333306.0,,3333306.0,1985-04-12,1985.0,4.0,True,False,True,Revenue Only
11590,Slap Shot,25-02-1977,0,28000000.0,,28000000.0,1977-02-25,1977.0,2.0,True,False,True,Revenue Only
441,Human Nature,18-05-2001,0,705308.0,,705308.0,2001-05-18,2001.0,5.0,True,False,True,Revenue Only
2565,Joe Versus the Volcano,09-03-1990,0,39404261.0,,39404261.0,1990-09-03,1990.0,9.0,True,False,True,Revenue Only
21970,The Watcher in the Woods,1980-04-17,0,5000000.0,,5000000.0,1980-04-17,1980.0,4.0,True,False,True,Revenue Only
10491,Enigma,01/22/2001,0,15705007.0,,15705007.0,2001-01-22,2001.0,1.0,True,False,True,Revenue Only
18323,Joshua,04/19/2002,,1347988.0,,1347988.0,2002-04-19,2002.0,4.0,True,False,True,Revenue Only
16643,Life or Something Like It,26-04-2002,,16872671.0,,16872671.0,2002-04-26,2002.0,4.0,True,False,True,Revenue Only
11468,Salton Sea,01/01/2002,,676698.0,,676698.0,2002-01-01,2002.0,1.0,True,False,True,Revenue Only
73462,The Aviator,1985-03-01,0,1304192.0,,1304192.0,1985-03-01,1985.0,3.0,True,False,True,Revenue Only
10164,Cadillac Man,1990-05-18,0,27575086.0,,27575086.0,1990-05-18,1990.0,5.0,True,False,True,Revenue Only
48482,Thief of Hearts,10/19/1984,,10364904.0,,10364904.0,1984-10-19,1984.0,10.0,True,False,True,Revenue Only
2251,Unfaithful,10-05-2002,0,119137784.0,,119137784.0,2002-10-05,2002.0,10.0,True,False,True,Revenue Only
20712,Whore,06/21/1991,0,1008404.0,,1008404.0,1991-06-21,1991.0,6.0,True,False,True,Revenue Only
1894,Star Wars: Episode II - Attack of the Clones,15-05-2002,0,649398328.0,,649398328.0,2002-05-15,2002.0,5.0,True,False,True,Revenue Only
15417,Every Which Way But Loose,1978-12-19,0,85.0,,85.0,1978-12-19,1978.0,12.0,True,False,True,Revenue Only
13963,The Last Waltz,1978-05-01,0,321952.0,,321952.0,1978-05-01,1978.0,5.0,True,False,True,Revenue Only
24008,Monkey Business,02-09-1952,0,2000000.0,,2000000.0,1952-02-09,1952.0,2.0,True,False,True,Revenue Only
13909,She Wore a Yellow Ribbon,22-10-1949,0,5400000.0,,5400000.0,1949-10-22,1949.0,10.0,True,False,True,Revenue Only
103299,Traces of Red,11/13/1992,0,3206713.0,,3206713.0,1992-11-13,1992.0,11.0,True,False,True,Revenue Only
11544,Lilo & Stitch,2002-06-21,,145771527.0,,145771527.0,2002-06-21,2002.0,6.0,True,False,True,Revenue Only
2022,Mr. Deeds,06/28/2002,0,171269535.0,,171269535.0,2002-06-28,2002.0,6.0,True,False,True,Revenue Only
608,Men in Black II,03-07-2002,,441818803.0,,441818803.0,2002-03-07,2002.0,3.0,True,False,True,Revenue Only
17043,The Crocodile Hunter: Collision Course,07/26/2002,0,33082548.0,,33082548.0,2002-07-26,2002.0,7.0,True,False,True,Revenue Only
1842,The Legend of Boggy Creek,01-08-1972,0,22000000.0,,22000000.0,1972-01-08,1972.0,1.0,True,False,True,Revenue Only
2721,Z,1969-02-26,0,83305.0,,83305.0,1969-02-26,1969.0,2.0,True,False,True,Revenue Only
1364,Sex and Lucia,08/24/2001,,2628241.0,,2628241.0,2001-08-24,2001.0,8.0,True,False,True,Revenue Only
8665,K-19: The Widowmaker,19-07-2002,0,35168966.0,,35168966.0,2002-07-19,2002.0,7.0,True,False,True,Revenue Only
45861,Happy Times,31-12-2000,0,240093.0,,240093.0,2000-12-31,2000.0,12.0,True,False,True,Revenue Only
2675,Signs,08/02/2002,,408247917.0,,408247917.0,2002-08-02,2002.0,8.0,True,False,True,Revenue Only
7451,xXx,09-08-2002,0,277448382.0,,277448382.0,2002-09-08,2002.0,9.0,True,False,True,Revenue Only
20337,Martin Lawrence Live: Runteldat,01-08-2002,0,19184015.0,,19184015.0,2002-01-08,2002.0,1.0,True,False,True,Revenue Only
11484,Rollerball,06/25/1975,0,30000000.0,,30000000.0,1975-06-25,1975.0,6.0,True,False,True,Revenue Only
9296,S1m0ne,2002-08-23,0,19576023.0,,19576023.0,2002-08-23,2002.0,8.0,True,False,True,Revenue Only
24038,976-EVIL,09-12-1988,0,2955917.0,,2955917.0,1988-09-12,1988.0,9.0,True,False,True,Revenue Only
26056,Snipes,09/13/2001,0,70569.0,,70569.0,2001-09-13,2001.0,9.0,True,False,True,Revenue Only
13536,City By The Sea,06-09-2002,0,22433915.0,,22433915.0,2002-06-09,2002.0,6.0,True,False,True,Revenue Only
9299,Thesis,11-04-1996,0,2647055.0,,2647055.0,1996-11-04,1996.0,11.0,True,False,True,Revenue Only
16370,Aspen Extreme,22-01-1993,,8041049.0,,8041049.0,1993-01-22,1993.0,1.0,True,False,True,Revenue Only
18913,Betsy's Wedding,22-06-1990,0,19740070.0,,19740070.0,1990-06-22,1990.0,6.0,True,False,True,Revenue Only
