movie_id,last_rated,ratings_summary.avg_rating,ratings_summary.total_ratings,ratings_summary.std_dev
280,2005-03-28 03:56:30,4.113636363636363,22,0.7226244855982582
281,2011-11-07 04:34:32,3.861111111111111,18,0.9822775987702008
282,2011-03-08 13:27:08,3.284090909090909,44,0.930102065371568
283,1997-02-06 01:35:10,3.0,1,0.0
285,1996-05-19 16:30:36,4.0,1,0.0
287,2000-11-21 20:13:35,3.2,5,0.8366600265340756
288,2016-08-16 21:41:19,3.336448598130841,107,0.9683084378561863
289,2005-01-13 20:47:54,3.4642857142857144,14,1.008889063701824
290,2012-06-09 09:34:56,3.9375,16,0.873212459828649
291,2000-11-21 22:13:17,2.0,6,0.8944271909999159
292,2016-08-16 22:51:25,3.309090909090909,110,0.9696822003323396
293,2016-08-16 21:36:22,4.071969696969697,132,0.8518784267937228
294,1997-01-31 12:39:54,3.3333333333333335,3,0.5773502691896258
295,2000-11-28 16:29:40,3.0,4,0.816496580927726
296,2016-10-14 20:55:51,4.256172839506172,324,0.8668966291892319
299,2015-08-20 00:01:12,3.75,16,1.1254628677422753
300,2014-12-07 05:38:50,3.75,90,0.7870082734456547
301,2000-01-22 20:48:46,5.0,1,0.0
302,2000-11-21 21:20:54,3.7142857142857144,7,0.48795003647426655
303,2009-11-07 16:11:51,3.1875,24,0.6886107627743671
304,2000-11-21 20:30:41,3.3333333333333335,3,1.1547005383792517
305,2005-04-01 21:10:12,2.75,12,0.8660254037844386
306,2015-10-11 02:40:18,4.171875,32,0.9385075231279408
307,2015-07-15 23:06:10,4.145161290322581,31,0.7766761271286848
308,2014-03-25 18:54:30,4.159090909090909,22,0.7462025072446365
309,2002-01-09 23:50:05,5.0,3,0.0
312,2000-12-10 04:37:40,3.6,5,0.8944271909999159
313,2016-05-07 18:01:25,2.7142857142857144,7,1.3801311186847085
314,2016-04-16 13:01:41,3.9411764705882355,17,1.2976222599091636
315,2010-12-15 08:38:44,2.909090909090909,44,1.106391196600657
316,2016-08-01 17:19:33,3.3689655172413793,145,1.00350200972639
317,2016-08-16 22:33:30,2.9642857142857144,70,0.9414813665501177
318,2016-09-13 21:59:52,4.487138263665595,311,0.7024118657942705
319,2016-08-16 21:45:06,3.973684210526316,38,1.0063807807982874
320,2002-08-20 19:06:07,2.75,4,1.2583057392117916
321,2005-04-07 16:44:46,3.642857142857143,7,1.0293317295817757
322,2011-07-22 07:20:43,3.642857142857143,14,0.8418973861410954
324,2000-11-21 20:05:28,3.3333333333333335,3,0.5773502691896258
325,2000-11-21 20:22:14,3.0,1,0.0
326,2011-01-28 06:03:53,4.071428571428571,7,0.9322272357358042
327,2011-06-08 18:40:00,2.75,26,1.0793516572461452
328,2002-04-17 05:58:21,3.625,8,0.7440238091428449
329,2016-09-09 18:18:19,3.3508771929824563,114,1.017392608238455
330,2016-08-16 22:33:39,2.7,10,0.8232726023485646
331,2000-12-10 04:07:19,3.0,6,0.6324555320336759
332,2016-08-16 22:30:07,3.2,10,0.6324555320336759
333,2016-08-16 21:43:24,3.32,50,0.9244965535636249
334,2002-08-20 19:02:41,3.0714285714285716,14,1.3847680013570567
335,2001-08-16 05:06:31,3.0,3,1.0
336,1996-09-21 03:05:28,3.0,1,0.0
337,2016-07-14 04:37:54,3.7954545454545454,88,0.8893894445725293
338,2015-08-14 20:44:28,2.8,15,1.2218253323847656
339,2016-05-07 16:31:55,3.4405940594059405,101,0.8896266877541142
340,2003-04-07 03:13:33,3.0,8,1.1952286093343936
341,2000-11-20 09:35:58,4.5,2,0.7071067811865476
342,2016-06-27 05:22:02,3.4375,56,1.0403779907496906
343,1996-10-19 17:21:11,3.0,1,0.0
344,2016-08-16 22:24:14,2.8714285714285714,175,1.1047367784923674
345,2012-01-23 03:17:58,3.75,48,0.9675588936937934
346,2002-12-08 23:08:41,3.0,6,0.0
347,2015-06-11 13:19:49,3.857142857142857,7,0.8997354108424372
348,2012-06-23 00:36:27,3.9375,40,0.8179673054716263
349,2016-09-07 14:25:52,3.7869565217391306,115,0.7435714832648156
350,2009-12-13 11:46:28,3.3285714285714287,70,0.756065877266026
351,2006-08-22 00:14:16,3.1923076923076925,13,0.9022763235852774
352,2016-08-09 05:27:14,3.357142857142857,7,0.944911182523068
353,2016-08-01 17:07:24,3.58955223880597,67,0.816150299653011
354,1997-02-06 01:22:58,3.5,2,0.7071067811865476
355,2016-05-07 16:47:16,2.2051282051282053,39,1.07432934231663
356,2016-10-14 20:51:14,4.05425219941349,341,0.8715205345204071
357,2016-05-07 16:24:41,3.6844262295081966,122,0.9027067187812292
358,2015-08-22 19:07:21,2.4285714285714284,7,0.9759000729485331
360,2003-03-07 21:30:06,2.5,12,0.9045340337332909
361,2011-01-28 07:58:50,3.38,25,0.9160604055774197
362,2016-02-16 16:01:27,3.45,30,0.9130283071488926
363,2013-01-31 15:48:47,4.5,5,0.7071067811865476
364,2016-08-16 22:21:54,3.7775,200,0.8920327134186532
365,2014-01-14 17:52:23,3.0,10,1.0274023338281628
366,2006-04-18 21:07:27,3.272727272727273,11,1.1037127426019047
367,2016-10-15 16:57:49,3.070063694267516,157,0.9681773100054254
368,2016-08-16 22:09:10,3.535211267605634,71,0.887709507110341
369,2006-10-20 15:29:00,3.0555555555555554,9,0.6346477588219923
370,2016-08-16 22:06:39,3.0522388059701493,67,0.9420091695100304
371,2015-09-27 20:22:50,3.25,20,0.7163503994113789
372,2016-06-13 04:45:00,3.0588235294117645,34,0.9274002918091906
373,2006-01-31 18:32:41,4.138888888888889,18,0.723666228628583
374,2016-08-16 22:14:10,2.1,20,0.981406080446235
375,2000-12-10 05:50:45,3.6666666666666665,3,0.5773502691896258
376,2013-06-01 07:34:32,3.425531914893617,47,0.7069432315645642
377,2016-09-13 21:26:14,3.566666666666667,180,0.8959873303174468
378,2015-08-22 19:07:00,3.25,12,1.0552897060221726
379,2016-05-07 16:58:58,3.261904761904762,21,0.9030372032625181
380,2016-09-07 14:25:31,3.515151515151515,198,0.909494603491092
381,2015-07-15 04:55:49,3.1379310344827585,29,0.8545733242399176
382,2007-01-10 01:49:36,3.1052631578947367,19,0.8262859904486436
383,2011-12-19 16:53:31,3.1153846153846154,13,1.0032000081789556
384,2000-11-21 20:40:04,3.25,4,1.2583057392117916
387,2001-06-06 21:27:10,3.6666666666666665,3,0.5773502691896258
388,2015-08-20 00:04:02,3.6666666666666665,6,0.816496580927726
389,2000-01-22 21:49:36,4.0,1,0.0
390,2016-08-16 21:47:43,4.1,5,0.8944271909999161
391,2000-11-20 10:13:44,3.0,3,0.0
392,2000-11-20 09:06:04,2.6666666666666665,3,2.0816659994661326
393,2006-07-28 18:09:31,2.1,5,1.02469507659596
401,2001-03-14 09:02:35,4.0,1,0.0
405,2009-04-14 21:42:29,2.3125,16,1.0307764064044151
407,2010-08-02 11:44:17,3.05,10,1.165475582469806
408,1998-06-16 14:39:49,3.0,1,0.0
409,2009-10-14 06:29:05,2.5,1,0.0
410,2016-08-16 22:30:50,3.1506849315068495,73,0.7531643039852358
412,2011-01-28 04:51:04,3.54,25,1.0400320507881795
413,2016-08-16 22:43:48,2.3076923076923075,26,1.077746937614977
414,2011-01-28 04:51:37,2.5,7,0.6454972243679028
415,2006-04-18 21:00:22,2.8333333333333335,12,1.1348474733984246
416,2005-03-10 23:37:18,3.25,6,1.1726039399558574
417,2000-11-21 19:35:42,3.6153846153846154,13,0.6504436355879909
418,2001-10-19 20:25:29,3.0,2,0.0
419,2012-11-11 17:22:31,2.6,15,1.105182596419511
420,2014-02-02 14:44:24,2.6315789473684212,57,0.9798246735908643
421,2001-01-22 14:57:15,3.0,11,1.1832159566199232
422,2015-08-22 19:27:27,3.7222222222222223,9,1.092906420717
423,2006-02-03 21:59:30,3.392857142857143,14,1.0034281896917845
424,2005-03-23 20:42:47,3.0,3,1.3228756555322954
425,2006-05-26 18:58:11,3.875,4,0.24999999999999994
426,2004-08-30 17:41:54,3.1666666666666665,12,0.8348471099367218
427,2009-02-01 01:00:00,2.4285714285714284,14,0.9376144618769908
428,2011-07-22 07:15:50,3.717391304347826,23,0.704306347287911
429,2016-06-15 01:48:44,2.5555555555555554,9,1.4240006242195884
431,2016-08-16 22:34:51,3.671875,32,0.7992877373616927
432,2011-01-28 06:46:33,2.6507936507936507,63,0.8212643705961256
433,2001-06-06 21:26:29,2.857142857142857,7,0.8997354108424372
434,2012-05-02 08:44:10,3.0849056603773586,106,0.9721642476189954
435,2016-05-07 16:47:53,2.463636363636364,55,0.9663531361973137
436,2002-08-20 18:51:59,2.2,5,1.3038404810405297
437,2002-04-18 11:22:26,2.75,4,0.5
438,2001-07-10 01:51:31,3.0,2,0.0
439,2002-12-08 23:34:34,1.0,1,0.0
440,2016-05-07 16:51:59,3.561111111111111,90,0.7488859807972816
441,2016-08-20 08:51:33,3.6621621621621623,37,0.8502781738778039
442,2016-08-16 22:11:39,2.968421052631579,95,1.0231639661753784
443,2006-01-30 22:14:24,2.6666666666666665,6,1.505545305418162
444,2012-08-05 15:50:07,3.0,7,1.1902380714238083
445,2004-04-23 21:05:06,3.111111111111111,9,1.0540925533894598
446,2000-11-21 22:01:04,4.0,9,0.8660254037844386
447,2000-11-21 20:09:21,4.0,1,0.0
448,2011-01-28 08:38:11,3.590909090909091,11,0.73546522073385
449,2000-01-23 19:40:30,3.5,2,0.7071067811865476
450,2006-04-18 21:03:13,3.4375,16,0.6291528696058958
451,2000-11-21 12:45:52,3.4285714285714284,7,1.2724180205607036
452,2000-11-20 10:07:58,4.0,8,0.7559289460184544
453,1999-12-27 06:35:19,2.4,5,0.8944271909999159
454,2016-08-16 22:04:42,3.4727272727272727,110,0.7980376265426429
455,2016-05-07 16:47:45,2.838709677419355,31,0.8601075201604502
456,2016-06-27 05:26:00,3.3333333333333335,6,1.2110601416389966
457,2016-10-06 19:48:06,3.9530516431924885,213,0.7633420696155351
458,2004-05-27 06:51:37,3.75,4,0.9574271077563381
459,2004-05-27 06:51:29,3.5,2,0.7071067811865476
460,2001-05-06 01:08:05,2.5,2,0.7071067811865476
461,2009-01-12 14:29:56,3.3,5,1.3038404810405297
463,2000-12-10 05:00:51,3.4285714285714284,7,0.7867957924694432
464,2000-11-04 22:19:28,3.111111111111111,9,0.7817359599705717
465,2006-05-26 18:58:07,3.5,5,0.8660254037844387
466,2016-08-16 22:27:15,3.169491525423729,59,0.9852803272179979
467,2000-11-27 22:02:28,3.3333333333333335,3,1.1547005383792515
468,2011-01-28 07:04:40,3.303030303030303,33,0.7800179679360151
469,2000-11-21 21:36:45,3.125,8,0.6408699444616557
470,2005-03-23 21:07:27,2.0,3,1.0
471,2013-06-01 07:35:27,3.877551020408163,49,0.8631978592522613
472,2000-11-21 21:49:42,3.5,2,0.7071067811865476
473,2000-11-21 20:19:20,1.0,3,0.0
474,2016-10-06 19:55:18,3.8625,80,0.8304909330470851
475,2013-11-21 21:42:35,4.209677419354839,31,0.6803699183579853
476,2001-06-06 20:08:07,4.0,1,0.0
477,2015-08-14 20:47:12,3.59375,16,1.0522792721833243
479,2000-11-04 22:17:35,3.25,4,0.9574271077563381
480,2016-09-07 14:25:22,3.7062043795620436,274,0.9170734080386719
481,2010-04-30 23:33:48,3.34375,32,0.8075999888159259
482,2015-04-16 07:14:17,2.85,10,1.5994790818680102
483,2002-08-20 19:01:59,2.75,4,2.0615528128088303
484,2016-08-02 20:15:42,2.75,6,0.8803408430829505
485,2016-08-16 22:08:37,2.8867924528301887,53,0.8750907064740944
486,2001-06-06 21:25:15,2.5,2,0.7071067811865476
487,2000-03-18 06:36:50,3.5,2,0.7071067811865476
488,2012-08-05 15:09:42,3.125,4,0.8539125638299666
489,2004-08-20 17:15:07,2.625,12,0.9799118698777317
